frame_id,method,translation_norm_mm,pose_l2,shape_l2
Sub07/Date06_Sub07_stool_sit/t0015.000,O4,49.90500259399414,0.14151540398597717,0.2810876965522766
Sub07/Date06_Sub07_stool_sit/t0027.000,O2,49.014556884765625,0.17263981699943542,0.0
Sub07/Date06_Sub07_stool_sit/t0027.000,O3,33.40278625488281,0.0,0.32203981280326843
Sub07/Date06_Sub07_stool_sit/t0027.000,O4,46.70185470581055,0.17165407538414001,0.2911757528781891
Sub07/Date06_Sub07_stool_sit/t0038.000,O2,14.261833190917969,0.17515069246292114,0.0
Sub07/Date06_Sub07_stool_sit/t0038.000,O3,5.633759021759033,0.0,0.3432964086532593
Sub07/Date06_Sub07_stool_sit/t0038.000,O4,13.954254150390625,0.1739310622215271,0.29537320137023926
Sub07/Date06_Sub07_yogaball_play/t0017.000,O2,39.08993911743164,0.15930238366127014,0.0
Sub07/Date06_Sub07_yogaball_play/t0017.000,O3,41.68098449707031,0.0,0.35427871346473694
Sub07/Date06_Sub07_yogaball_play/t0017.000,O4,36.59803009033203,0.1572953462600708,0.32011646032333374
Sub07/Date06_Sub07_yogaball_play/t0028.000,O2,39.34550857543945,0.14896418154239655,0.0
Sub07/Date06_Sub07_yogaball_play/t0028.000,O3,10.638378143310547,0.0,0.30238229036331177
Sub07/Date06_Sub07_yogaball_play/t0028.000,O4,37.676300048828125,0.1494578719139099,0.24517890810966492
Sub07/Date06_Sub07_yogaball_play/t0039.000,O2,21.816486358642578,0.16835826635360718,0.0
Sub07/Date06_Sub07_yogaball_play/t0039.000,O3,14.925657272338867,0.0,0.30764058232307434
Sub07/Date06_Sub07_yogaball_play/t0039.000,O4,21.66855239868164,0.16617660224437714,0.25737112760543823
