subject,sequence,frame,camera,outcome,official_median_mm,official_p90_mm,official_p95_mm,official_coverage_50mm,txyz_median_mm,txyz_p90_mm,txyz_p95_mm,txyz_coverage_50mm,delta_median_mm
Sub07,Date06_Sub07_stool_sit,t0027.000,K3,2_IMPROVED_0_UNCHANGED_1_DEGRADED,34.06991524399503,147.5095161450693,179.65612395546322,0.6362,28.929154935140637,120.41513371401507,147.4307872061995,0.6874,-5.140760308854389
Sub07,Date06_Sub07_stool_sit,t0038.000,K1,ALL_3_DEGRADED,23.143155499229522,62.28704432376646,78.15834089789438,0.8332,25.294274462804786,57.6419853285446,68.43366203260167,0.829,2.1511189635752643
Sub07,Date06_Sub07_stool_sit,t0038.000,K2,ALL_3_DEGRADED,24.147751162866715,147.77471987806612,181.3662209474728,0.6992,46.077095423860065,135.0426142849664,164.27763069660887,0.5484,21.92934426099335
Sub07,Date06_Sub07_stool_sit,t0038.000,K3,ALL_3_DEGRADED,33.9494531726065,270.67151461556983,329.5049791240796,0.603,36.5764669236157,263.1374115025993,321.2070838292392,0.587,2.627013751009194
Sub07,Date06_Sub07_yogaball_play,t0017.000,K1,ALL_3_IMPROVED,24.137832286329022,75.94023004806301,92.18538790092818,0.8028,13.687352379099984,46.224006055752334,68.21587368323694,0.9072,-10.450479907229038
Sub07,Date06_Sub07_yogaball_play,t0017.000,K2,ALL_3_IMPROVED,29.565137424025174,70.17685956567013,81.36863579076336,0.7418,17.626125882087948,57.53039652650066,73.11700879366485,0.864,-11.939011541937226
Sub07,Date06_Sub07_yogaball_play,t0017.000,K3,ALL_3_IMPROVED,28.915489857928467,92.22131408681486,109.00185331737056,0.6868,20.717878791234924,73.28182085722348,87.96718726427058,0.7902,-8.197611066693543
Sub07,Date06_Sub07_yogaball_play,t0028.000,K1,ALL_3_IMPROVED,44.23702912589184,92.19094089831079,102.86662418320685,0.5544,18.74139811044529,42.612326850048746,55.42374841830429,0.9328,-25.49563101544655
Sub07,Date06_Sub07_yogaball_play,t0028.000,K2,ALL_3_IMPROVED,40.24832612490463,97.25964210379819,114.48130703034292,0.6036,26.980289979296117,76.65949071664448,93.11913191344448,0.7418,-13.268036145608512
Sub07,Date06_Sub07_yogaball_play,t0028.000,K3,ALL_3_IMPROVED,52.23913434723442,125.17471338516107,137.90138448244025,0.4812,28.819763873646075,89.85147796353306,107.84209371566484,0.6788,-23.419370473588344
Sub07,Date06_Sub07_yogaball_play,t0039.000,K1,ALL_3_IMPROVED,64.52091109220144,135.24004170256802,156.48212072858925,0.3806,16.549709155115163,45.08363599574339,54.11298921545866,0.9286,-47.97120193708628
Sub07,Date06_Sub07_yogaball_play,t0039.000,K2,ALL_3_IMPROVED,52.12867657877537,105.13151767621895,117.42001276236611,0.4798,21.292810103902745,94.23607408822595,116.2836836663811,0.7558,-30.835866474872624
Sub07,Date06_Sub07_yogaball_play,t0039.000,K3,ALL_3_IMPROVED,49.00244356436679,103.49543773371143,121.08445213834011,0.5058,31.25868102723146,92.5521644305026,111.57460285174805,0.701,-17.743762537135332
